ID,jmeno,Y,X,okres,kraj,plocha bytu (m2),poloha bytu,velikostni kategorie,technologie vystavby,stari,technologicky stav,najemne_min (kc/m2/mesic),najemne_max (kc/m2/mesic),najemne_byt_min (kc/byt/mesic),najemne_byt_max (kc/byt/mesic),Datum aktualizace
599948,Štramberk,49.591808,18.117408,Nový Jičín,Moravskoslezský kraj,65,bez rozlišení,středně velké byty (40 až 70 včetně),zděná stavba,stavba ve standardním technickém stavu,byty ve standardním technickém stavu,70.3,86,4569.5,5590,MMR 2011
599158,Těrlicko,49.751763,18.482893,Karviná,Moravskoslezský kraj,65,bez rozlišení,středně velké byty (40 až 70 včetně),zděná stavba,stavba ve standardním technickém stavu,byty ve standardním technickém stavu,67.7,82.7,4400.5,5375.5,MMR 2011
599999,Trojanovice,49.520398,18.237994,Nový Jičín,Moravskoslezský kraj,65,bez rozlišení,středně velké byty (40 až 70 včetně),zděná stavba,stavba ve standardním technickém stavu,byty ve standardním technickém stavu,71.5,87.4,4647.5,5681,MMR 2011
598810,Třinec,49.67763,18.670766,Frýdek-Místek,Moravskoslezský kraj,65,běžná poloha,středně velké byty (40 až 70 včetně),panelová stavba,stavba ve standardním technickém stavu,byty ve standardním technickém stavu,80,88.4,5200,5746,MMR 2011
554928,Vendryně,49.666613,18.713058,Frýdek-Místek,Moravskoslezský kraj,65,bez rozlišení,středně velké byty (40 až 70 včetně),zděná stavba,stavba ve standardním technickém stavu,byty ve standardním technickém stavu,68.4,83.6,4446,5434,MMR 2011
511021,Vítkov,49.774451,17.749416,Opava,Moravskoslezský kraj,65,bez rozlišení,středně velké byty (40 až 70 včetně),panelová stavba,stavba ve standardním technickém stavu,byty ve standardním technickém stavu,45.7,52.6,2970.5,3419,MMR 2011
598879,Vratimov,49.76995,18.310149,Ostrava-město,Moravskoslezský kraj,65,bez rozlišení,středně velké byty (40 až 70 včetně),zděná stavba,stavba ve standardním technickém stavu,byty ve standardním technickém stavu,86.3,99.3,5609.5,6454.5,MMR 2011
597961,Vrbno pod Pradědem,50.120952,17.383165,Bruntál,Moravskoslezský kraj,65,bez rozlišení,středně velké byty (40 až 70 včetně),panelová stavba,stavba ve standardním technickém stavu,byty ve standardním technickém stavu,53.5,61.5,3477.5,3997.5,MMR 2011
500291,Vřesina,49.824183,18.125701,Ostrava-město,Moravskoslezský kraj,65,bez rozlišení,středně velké byty (40 až 70 včetně),zděná stavba,stavba ve standardním technickém stavu,byty ve standardním technickém stavu,80.6,98.5,5239,6402.5,MMR 2011
539813,Velké Přílepy,50.1605,14.314475,Praha-západ,Středočeský kraj,65,bez rozlišení,středně velké byty (40 až 70 včetně),panelová stavba,stavba ve standardním technickém stavu,byty ve standardním technickém stavu,88.5,108.2,5752.5,7033,MMR 2011
529303,Benešov,49.781625,14.686965,Benešov,Středočeský kraj,65,běžná poloha,středně velké byty (40 až 70 včetně),panelová stavba,stavba ve standardním technickém stavu,byty ve standardním technickém stavu,96.6,102.6,6279,6669,MMR 2012
531057,Beroun,49.963824,14.071999,Beroun,Středočeský kraj,65,běžná poloha,středně velké byty (40 až 70 včetně),panelová stavba,stavba ve standardním technickém stavu,byty ve standardním technickém stavu,91.8,97.5,5967,6337.5,MMR 2012
538094,Brandýs nad Labem-Stará Boleslav,50.187088,14.663257,Praha-východ,Středočeský kraj,65,běžná poloha,středně velké byty (40 až 70 včetně),panelová stavba,stavba ve standardním technickém stavu,byty ve standardním technickém stavu,92,97.7,5980,6350.5,MMR 2012
534005,Čáslav,49.91099,15.389714,Kutná Hora,Středočeský kraj,65,běžná poloha,středně velké byty (40 až 70 včetně),zděná stavba,stavba ve standardním technickém stavu,byty ve standardním technickém stavu,78.7,83.6,5115.5,5434,MMR 2012
538132,Čelákovice,50.160381,14.750045,Praha-východ,Středočeský kraj,65,běžná poloha,středně velké byty (40 až 70 včetně),panelová stavba,stavba ve standardním technickém stavu,byty ve standardním technickém stavu,95.1,101,6181.5,6565,MMR 2012
533165,Kolín,50.028134,15.200564,Kolín,Středočeský kraj,65,běžná poloha,středně velké byty (40 až 70 včetně),panelová stavba,stavba ve standardním technickém stavu,byty ve standardním technickém stavu,85.8,92.9,5577,6038.5,MMR 2012
534951,Kralupy nad Vltavou,50.241069,14.311499,Mělník,Středočeský kraj,65,běžná poloha,středně velké byty (40 až 70 včetně),panelová stavba,stavba ve standardním technickém stavu,byty ve standardním technickém stavu,95.8,101.7,6227,6610.5,MMR 2012
533955,Kutná Hora,49.948387,15.268161,Kutná Hora,Středočeský kraj,65,běžná poloha,středně velké byty (40 až 70 včetně),panelová stavba,stavba ve standardním technickém stavu,byty ve standardním technickém stavu,86.1,91.4,5596.5,5941,MMR 2012
534676,Mělník,50.350494,14.474112,Mělník,Středočeský kraj,65,běžná poloha,středně velké byty (40 až 70 včetně),panelová stavba,stavba ve standardním technickém stavu,byty ve standardním technickém stavu,98.5,104.6,6402.5,6799,MMR 2012
535419,Mladá Boleslav,50.411347,14.903183,Mladá Boleslav,Středočeský kraj,65,běžná poloha,středně velké byty (40 až 70 včetně),panelová stavba,stavba ve standardním technickém stavu,byty ve standardním technickém stavu,101.3,107.5,6584.5,6987.5,MMR 2012
533840,Velký Osek,50.098666,15.186283,Kolín,Středočeský kraj,65,bez rozlišení,středně velké byty (40 až 70 včetně),zděná stavba,stavba ve standardním technickém stavu,byty ve standardním technickém stavu,76.9,94,4998.5,6110,MMR 2011
535087,Neratovice,50.259256,14.517597,Mělník,Středočeský kraj,65,běžná poloha,středně velké byty (40 až 70 včetně),panelová stavba,stavba ve standardním technickém stavu,byty ve standardním technickém stavu,91.8,97.5,5967,6337.5,MMR 2012
537004,Nymburk,50.186052,15.041669,Nymburk,Středočeský kraj,65,běžná poloha,středně velké byty (40 až 70 včetně),panelová stavba,stavba ve standardním technickém stavu,byty ve standardním technickém stavu,79.4,84.4,5161,5486,MMR 2012
539911,Příbram,49.68988,14.010426,Příbram,Středočeský kraj,65,běžná poloha,středně velké byty (40 až 70 včetně),zděná stavba,stavba ve standardním technickém stavu,byty ve standardním technickém stavu,91,96.6,5915,6279,MMR 2012
541656,Rakovník,50.103702,13.733405,Rakovník,Středočeský kraj,65,běžná poloha,středně velké byty (40 až 70 včetně),panelová stavba,stavba ve standardním technickém stavu,byty ve standardním technickém stavu,81.5,86.5,5297.5,5622.5,MMR 2012
538728,Říčany,49.991675,14.654269,Praha-východ,Středočeský kraj,65,běžná poloha,středně velké byty (40 až 70 včetně),panelová stavba,stavba ve standardním technickém stavu,byty ve standardním technickém stavu,105.4,112,6851,7280,MMR 2012
532819,Slaný,50.230457,14.086941,Kladno,Středočeský kraj,65,běžná poloha,středně velké byty (40 až 70 včetně),panelová stavba,stavba ve standardním technickém stavu,byty ve standardním technickém stavu,86.8,92.1,5642,5986.5,MMR 2012
530883,Vlašim,49.706326,14.898801,Benešov,Středočeský kraj,65,běžná poloha,středně velké byty (40 až 70 včetně),panelová stavba,stavba ve standardním technickém stavu,byty ve standardním technickém stavu,75.8,80.4,4927,5226,MMR 2012
501298,Ústí nad Labem-Severní Terasa,50.682314,14.028987,Ústí nad Labem,Ústecký kraj,65,bez rozlišení,středně velké byty (40 až 70 včetně),panelová stavba,stavba ve standardním technickém stavu,byty ve standardním technickém stavu,75.9,83.9,4933.5,5453.5,na
502081,Ústí nad Labem-Neštěmice,50.671329,14.07241,Ústí nad Labem,Ústecký kraj,65,bez rozlišení,středně velké byty (40 až 70 včetně),panelová stavba,stavba ve standardním technickém stavu,byty ve standardním technickém stavu,63.7,70.4,4140.5,4576,na
502316,Ústí nad Labem-Střekov,50.651886,14.064365,Ústí nad Labem,Ústecký kraj,65,bez rozlišení,středně velké byty (40 až 70 včetně),panelová stavba,stavba ve standardním technickém stavu,byty ve standardním technickém stavu,65.8,72.7,4277,4725.5,na
533041,Velvary,50.281514,14.236163,Kladno,Středočeský kraj,65,bez rozlišení,středně velké byty (40 až 70 včetně),jiná stavba,stavba ve standardním technickém stavu,byty ve standardním technickém stavu,69.9,85.4,4543.5,5551,MMR 2011
545911,Moravská Ostrava a Přívoz,49.834642,18.28205,Ostrava,Moravskoslezský kraj,65,bez rozlišení,středně velké byty (40 až 70 včetně),zděná stavba,stavba ve standardním technickém stavu,byty ve standardním technickém stavu,89.1,98.5,5791.5,6402.5,na
546046,Slezská Ostrava,49.844831,18.294932,Ostrava,Moravskoslezský kraj,65,bez rozlišení,středně velké byty (40 až 70 včetně),zděná stavba,stavba ve standardním technickém stavu,byty ve standardním technickém stavu,95,105,6175,6825,na
546135,Ostrava-Jih,49.806371,18.241039,Ostrava,Moravskoslezský kraj,65,bez rozlišení,středně velké byty (40 až 70 včetně),panelová stavba,stavba ve standardním technickém stavu,byty ve standardním technickém stavu,90.3,99.8,5869.5,6487,na
546224,Poruba,49.846213,18.159944,Ostrava,Moravskoslezský kraj,65,bez rozlišení,středně velké byty (40 až 70 včetně),zděná stavba,stavba ve standardním technickém stavu,byty ve standardním technickém stavu,104,114.9,6760,7468.5,na
554219,Nová Bělá,49.751837,18.25666,Ostrava,Moravskoslezský kraj,65,bez rozlišení,středně velké byty (40 až 70 včetně),zděná stavba,stavba ve standardním technickém stavu,byty ve standardním technickém stavu,100.6,111.2,6539,7228,na
554227,Vítkovice,49.806457,18.263616,Ostrava,Moravskoslezský kraj,65,bez rozlišení,středně velké byty (40 až 70 včetně),zděná stavba,stavba ve standardním technickém stavu,byty ve standardním technickém stavu,80.2,88.6,5213,5759,na
554235,Stará Bělá,49.768173,18.229271,Ostrava,Moravskoslezský kraj,65,bez rozlišení,středně velké byty (40 až 70 včetně),zděná stavba,stavba ve standardním technickém stavu,byty ve standardním technickém stavu,100.6,111.2,6539,7228,na
554243,Pustkovec,49.841378,18.16717,Ostrava,Moravskoslezský kraj,65,bez rozlišení,středně velké byty (40 až 70 včetně),zděná stavba,stavba ve standardním technickém stavu,byty ve standardním technickém stavu,94.3,104.2,6129.5,6773,na
554286,Mariánské Hory a Hulváky,49.832197,18.257543,Ostrava,Moravskoslezský kraj,65,bez rozlišení,středně velké byty (40 až 70 včetně),zděná stavba,stavba ve standardním technickém stavu,byty ve standardním technickém stavu,91.2,100.8,5928,6552,na
554308,Petřkovice,49.872674,18.255224,Ostrava,Moravskoslezský kraj,65,bez rozlišení,středně velké byty (40 až 70 včetně),zděná stavba,stavba ve standardním technickém stavu,byty ve standardním technickém stavu,90.7,100.3,5895.5,6519.5,na
513458,Vestec,49.980496,14.504875,Praha-západ,Středočeský kraj,65,bez rozlišení,středně velké byty (40 až 70 včetně),zděná stavba,stavba ve standardním technickém stavu,byty ve standardním technickém stavu,96.4,117.8,6266,7657,MMR 2011
554324,Lhotka,49.858573,18.228906,Ostrava,Moravskoslezský kraj,65,bez rozlišení,středně velké byty (40 až 70 včetně),zděná stavba,stavba ve standardním technickém stavu,byty ve standardním technickém stavu,86.8,95.9,5642,6233.5,na
554332,Hošťálkovice,49.847664,18.214093,Ostrava,Moravskoslezský kraj,65,bez rozlišení,středně velké byty (40 až 70 včetně),zděná stavba,stavba ve standardním technickém stavu,byty ve standardním technickém stavu,91.1,100.7,5921.5,6545.5,na
554367,Nová Ves,49.828845,18.226602,Ostrava,Moravskoslezský kraj,65,bez rozlišení,středně velké byty (40 až 70 včetně),zděná stavba,stavba ve standardním technickém stavu,byty ve standardním technickém stavu,90.7,100.3,5895.5,6519.5,na
554375,Proskovice,49.75278,18.199429,Ostrava,Moravskoslezský kraj,65,bez rozlišení,středně velké byty (40 až 70 včetně),zděná stavba,stavba ve standardním technickém stavu,byty ve standardním technickém stavu,94.7,106.8,6155.5,6942,na
554430,Michálkovice,49.83797,18.350528,Ostrava,Moravskoslezský kraj,65,bez rozlišení,středně velké byty (40 až 70 včetně),zděná stavba,stavba ve standardním technickém stavu,byty ve standardním technickém stavu,90.9,100.5,5908.5,6532.5,na
554537,Radvanice a Bartovice,49.814311,18.34359,Ostrava,Moravskoslezský kraj,65,bez rozlišení,středně velké byty (40 až 70 včetně),zděná stavba,stavba ve standardním technickém stavu,byty ve standardním technickém stavu,76.4,84.4,4966,5486,na
554561,Krásné Pole,49.850293,18.128407,Ostrava,Moravskoslezský kraj,65,bez rozlišení,středně velké byty (40 až 70 včetně),zděná stavba,stavba ve standardním technickém stavu,byty ve standardním technickém stavu,103.4,114.3,6721,7429.5,na
554570,Martinov,49.856654,18.17848,Ostrava,Moravskoslezský kraj,65,bez rozlišení,středně velké byty (40 až 70 včetně),zděná stavba,stavba ve standardním technickém stavu,byty ve standardním technickém stavu,92.5,102.3,6012.5,6649.5,na
554588,Polanka nad Odrou,49.788094,18.164735,Ostrava,Moravskoslezský kraj,65,bez rozlišení,středně velké byty (40 až 70 včetně),zděná stavba,stavba ve standardním technickém stavu,byty ve standardním technickém stavu,103.2,114.1,6708,7416.5,na
554669,Hrabová,49.769516,18.28733,Ostrava,Moravskoslezský kraj,65,bez rozlišení,středně velké byty (40 až 70 včetně),zděná stavba,stavba ve standardním technickém stavu,byty ve standardním technickém stavu,87.8,97,5707,6305,na
530905,Votice,49.640128,14.638081,Benešov,Středočeský kraj,65,bez rozlišení,středně velké byty (40 až 70 včetně),zděná stavba,stavba ve standardním technickém stavu,byty ve standardním technickém stavu,66.2,80.9,4303,5258.5,MMR 2011
554685,Svinov,49.818351,18.193974,Ostrava,Moravskoslezský kraj,65,bez rozlišení,středně velké byty (40 až 70 včetně),zděná stavba,stavba ve standardním technickém stavu,byty ve standardním technickém stavu,98.1,108.4,6376.5,7046,na
554715,Třebovice,49.833184,18.192957,Ostrava,Moravskoslezský kraj,65,bez rozlišení,středně velké byty (40 až 70 včetně),zděná stavba,stavba ve standardním technickém stavu,byty ve standardním technickém stavu,98.6,109,6409,7085,na
554723,Plesná,49.858267,18.152871,Ostrava,Moravskoslezský kraj,65,bez rozlišení,středně velké byty (40 až 70 včetně),zděná stavba,stavba ve standardním technickém stavu,byty ve standardním technickém stavu,101.6,112.3,6604,7299.5,na
555321,Opava (nečleněná část města),49.944194,17.909483,Opava,Moravskoslezský kraj,65,běžná poloha,středně velké byty (40 až 70 včetně),panelová stavba,stavba ve standardním technickém stavu,byty ve standardním technickém stavu,81.3,89.9,5284.5,5843.5,na
555339,Malé Hoštice,49.937542,17.943663,Opava,Moravskoslezský kraj,65,bez rozlišení,středně velké byty (40 až 70 včetně),zděná stavba,stavba ve standardním technickém stavu,byty ve standardním technickém stavu,82.1,90.7,5336.5,5895.5,na
555355,Komárov,49.914261,17.96878,Opava,Moravskoslezský kraj,65,bez rozlišení,středně velké byty (40 až 70 včetně),zděná stavba,stavba ve standardním technickém stavu,byty ve standardním technickém stavu,83.9,92.7,5453.5,6025.5,na
555371,Suché Lazce,49.901167,17.985794,Opava,Moravskoslezský kraj,65,bez rozlišení,středně velké byty (40 až 70 včetně),zděná stavba,stavba ve standardním technickém stavu,byty ve standardním technickém stavu,83,91.7,5395,5960.5,na
555401,Podvihov,49.875687,17.975405,Opava,Moravskoslezský kraj,65,bez rozlišení,středně velké byty (40 až 70 včetně),zděná stavba,stavba ve standardním technickém stavu,byty ve standardním technickém stavu,81.1,89.7,5271.5,5830.5,na
555410,Zlatníky,49.942325,17.829618,Opava,Moravskoslezský kraj,65,bez rozlišení,středně velké byty (40 až 70 včetně),jiná stavba,stavba ve standardním technickém stavu,byty ve standardním technickém stavu,78.5,86.7,5102.5,5635.5,na
555436,Milostovice,49.950596,17.83208,Opava,Moravskoslezský kraj,65,bez rozlišení,středně velké byty (40 až 70 včetně),jiná stavba,stavba ve standardním technickém stavu,byty ve standardním technickém stavu,76.6,84.7,4979,5505.5,na
539848,Vrané nad Vltavou,49.935855,14.377062,Praha-západ,Středočeský kraj,65,bez rozlišení,středně velké byty (40 až 70 včetně),zděná stavba,stavba ve standardním technickém stavu,byty ve standardním technickém stavu,91.4,111.6,5941,7254,MMR 2011
555461,Vlaštovičky,49.963796,17.823863,Opava,Moravskoslezský kraj,65,bez rozlišení,středně velké byty (40 až 70 včetně),zděná stavba,stavba ve standardním technickém stavu,byty ve standardním technickém stavu,76.6,84.7,4979,5505.5,na
556700,Vávrovice,49.977273,17.861267,Opava,Moravskoslezský kraj,65,bez rozlišení,středně velké byty (40 až 70 včetně),zděná stavba,stavba ve standardním technickém stavu,byty ve standardním technickém stavu,80.2,88.7,5213,5765.5,na
567892,Ústí nad Labem-město,50.668878,14.016847,Ústí nad Labem,Ústecký kraj,65,bez rozlišení,středně velké byty (40 až 70 včetně),panelová stavba,stavba ve standardním technickém stavu,byty ve standardním technickém stavu,74.8,82.7,4862,5375.5,na
53768301,Oblast 1 (katastr. území: Poděbrady),50.142416,15.118809,Poděbrady,Středočeský kraj,65,bez rozlišení,středně velké byty (40 až 70 včetně),zděná stavba,stavba ve standardním technickém stavu,byty ve standardním technickém stavu,88.6,94.1,5759,6116.5,na
53768302,"Oblast 2 (katastr. území: Kluk, Polabec, Přední Lhota u Poděbrad, Velké Zboží)",50.142747,15.101743,Poděbrady,Středočeský kraj,65,bez rozlišení,středně velké byty (40 až 70 včetně),zděná stavba,stavba ve standardním technickém stavu,byty ve standardním technickém stavu,79,83.9,5135,5453.5,na
53205301,Oblast 1 (katastr. území: Kladno),50.147335,14.102856,Kladno,Středočeský kraj,65,bez rozlišení,středně velké byty (40 až 70 včetně),panelová stavba,stavba ve standardním technickém stavu,byty ve standardním technickém stavu,97.2,103.2,6318,6708,na
53205302,"Oblast 2 (katastr. území: Kročehlavy, Rozdělov)",50.140111,14.094086,Kladno,Středočeský kraj,65,bez rozlišení,středně velké byty (40 až 70 včetně),panelová stavba,stavba ve standardním technickém stavu,byty ve standardním technickém stavu,100.4,106.6,6526,6929,na
53205303,"Oblast 3 (katastr. území: Dubí u Kladna, Hnidousy, Motyčín, Vrapice)",50.166603,14.12859,Kladno,Středočeský kraj,65,bez rozlišení,středně velké byty (40 až 70 včetně),zděná stavba,stavba ve standardním technickém stavu,byty ve standardním technickém stavu,93.6,99.4,6084,6461,na
54425601,Oblast 1 (katastr. území: České Budějovice 1),48.974472,14.47433,České Budějovice,Jihočeský kraj,80,bez rozlišení,velké byty (větší než 70),zděná stavba,stavba ve standardním technickém stavu,byty ve standardním technickém stavu,90.1,97.7,7208,7816,na
54425602,"Oblast 2 (katastr. území: České Budějovice 2, České Budějovice 3)",48.980746,14.464497,České Budějovice,Jihočeský kraj,65,bez rozlišení,středně velké byty (40 až 70 včetně),panelová stavba,stavba ve standardním technickém stavu,byty ve standardním technickém stavu,88.5,94,5752.5,6110,na
529516,Čerčany,49.852929,14.702985,Benešov,Středočeský kraj,65,bez rozlišení,středně velké byty (40 až 70 včetně),panelová stavba,stavba ve standardním technickém stavu,byty ve standardním technickém stavu,85.1,104,5531.5,6760,MMR 2011
534587,Vrdy,49.921531,15.472426,Kutná Hora,Středočeský kraj,65,bez rozlišení,středně velké byty (40 až 70 včetně),zděná stavba,stavba ve standardním technickém stavu,byty ve standardním technickém stavu,69.8,85.2,4537,5538,MMR 2011
54425603,"Oblast 3 (katastr. území: České Budějovice 4, České Budějovice 5, České Budějovice 6, České Budějovice 7, České Vrbné, Kaliště u Českých Budějovic)",48.976929,14.498785,České Budějovice,Jihočeský kraj,65,bez rozlišení,středně velké byty (40 až 70 včetně),zděná stavba,stavba ve standardním technickém stavu,byty ve standardním technickém stavu,86.7,92.1,5635.5,5986.5,na
54425604,"Oblast 4 (katastr. území: Haklovy Dvory, Třebotovice)",48.975353,14.483345,České Budějovice,Jihočeský kraj,65,bez rozlišení,středně velké byty (40 až 70 včetně),zděná stavba,stavba ve standardním technickém stavu,byty ve standardním technickém stavu,78.3,83.2,5089.5,5408,na
55479101,Oblast 1 (katastr. území: Plzeň),49.747477,13.377591,Plzeň,Plzeňský kraj,65,bez rozlišení,středně velké byty (40 až 70 včetně),zděná stavba,stavba ve standardním technickém stavu,byty ve standardním technickém stavu,94.1,100,6116.5,6500,na
55479102,"Oblast 2 (katastr. území: Bolevec, Božkov, Bručná, Červený Hrádek u Plzně, Doubravka, Doudlevce, Hradiště u Plzně, Koterov, Lobzy, Plzeň 4, Skvrňany, Valcha)",49.735921,13.403556,Plzeň,Plzeňský kraj,65,bez rozlišení,středně velké byty (40 až 70 včetně),panelová stavba,stavba ve standardním technickém stavu,byty ve standardním technickém stavu,86.2,91.6,5603,5954,na
55479103,"Oblast 3 (katastr. území: Bukovec, Černice, Dolní Vlkýš, Křimice, Lhota u Dobřan, Litice u Plzně, Malesice, Radčice u Plzně, Radobyčice, Újezd)",49.738052,13.358576,Plzeň,Plzeňský kraj,65,bez rozlišení,středně velké byty (40 až 70 včetně),zděná stavba,stavba ve standardním technickém stavu,byty ve standardním technickém stavu,81.7,86.8,5310.5,5642,na
55496101,Oblast 1 (katastr. území: Karlovy Vary),50.221322,12.886072,Karlovy Vary,Karlovarský kraj,65,bez rozlišení,středně velké byty (40 až 70 včetně),zděná stavba,stavba ve standardním technickém stavu,byty ve standardním technickém stavu,97.7,108.2,6350.5,7033,na
55496102,"Oblast 2 (katastr. území: Drahovice, Rybáře, Tuhnice)",50.232247,12.86368,Karlovy Vary,Karlovarský kraj,80,bez rozlišení,velké byty (větší než 70),panelová stavba,stavba ve standardním technickém stavu,byty ve standardním technickém stavu,84.3,89.5,6744,7160,na
55496103,"Oblast 3 (katastr. území: Bohatice, Dvory, Stará Role)",50.241262,12.845663,Karlovy Vary,Karlovarský kraj,65,bez rozlišení,středně velké byty (40 až 70 včetně),panelová stavba,stavba ve standardním technickém stavu,byty ve standardním technickém stavu,85.9,91.2,5583.5,5928,na
55496104,"Oblast 4 (katastr. území: Cihelny, Čankov, Doubí u Karlových Var, Olšová Vrata, Počerny, Rosnice u Staré Role, Sedlec u Karlových Var, Tašovice)",50.225834,12.844955,Karlovy Vary,Karlovarský kraj,65,bez rozlišení,středně velké byty (40 až 70 včetně),zděná stavba,stavba ve standardním technickém stavu,byty ve standardním technickém stavu,81.9,86.9,5323.5,5648.5,na
56388901,Oblast 1 (katastr. území: Liberec),50.769995,15.058437,Liberec,Liberecký kraj,65,bez rozlišení,středně velké byty (40 až 70 včetně),zděná stavba,stavba ve standardním technickém stavu,byty ve standardním technickém stavu,86.5,93.7,5622.5,6090.5,na
535320,Všetaty,50.281866,14.592975,Mělník,Středočeský kraj,65,bez rozlišení,středně velké byty (40 až 70 včetně),zděná stavba,stavba ve standardním technickém stavu,byty ve standardním technickém stavu,88.7,108.4,5765.5,7046,MMR 2011
56388902,"Oblast 2 (katastr. území: Dolní Hanychov, Františkov u Liberce, Horní Růžodol, Janův Důl u Liberce, Nové Pavlovice, Rochlice u Liberce, Ruprechtice, Růžodol I, Staré Pavlovice, Starý Harcov)",50.768071,15.050469,Liberec,Liberecký kraj,65,bez rozlišení,středně velké byty (40 až 70 včetně),panelová stavba,stavba ve standardním technickém stavu,byty ve standardním technickém stavu,78.2,83,5083,5395,na
56388903,Oblast 3 (katastr. území: Vratislavice nad Nisou),50.743754,15.096377,Liberec,Liberecký kraj,65,bez rozlišení,středně velké byty (40 až 70 včetně),panelová stavba,stavba ve standardním technickém stavu,byty ve standardním technickém stavu,82.7,87.8,5375.5,5707,na
56388904,"Oblast 4 (katastr. území: Doubí u Liberce, Horní Hanychov, Vesec u Liberce)",50.738278,15.04398,Liberec,Liberecký kraj,65,bez rozlišení,středně velké byty (40 až 70 včetně),panelová stavba,stavba ve standardním technickém stavu,byty ve standardním technickém stavu,77.4,82.2,5031,5343,na
56388905,"Oblast 5 (katastr. území: Hluboká u Liberce, Horní Suchá u Liberce, Karlinky, Kateřinky u Liberce, Krásná Studánka, Kunratice u Liberce, Machnín, Ostašov u Liberce, Pilínkov, Radčice u Krásné Studánky, Rudolfov)",50.769493,15.043782,Liberec,Liberecký kraj,65,bez rozlišení,středně velké byty (40 až 70 včetně),zděná stavba,stavba ve standardním technickém stavu,byty ve standardním technickém stavu,75.8,80.5,4927,5232.5,na
56981001,Oblast 1 (katastr. území: Hradec Králové),50.209226,15.832761,Hradec Králové,Královéhradecký kraj,80,bez rozlišení,velké byty (větší než 70),zděná stavba,stavba ve standardním technickém stavu,byty ve standardním technickém stavu,93.5,99.3,7480,7944,na
56981002,"Oblast 2 (katastr. území: Malšovice u Hradce Králové, Nový Hradec Králové, Pražské Předměstí, Slezské Předměstí, Třebeš)",50.201548,15.843125,Hradec Králové,Královéhradecký kraj,65,bez rozlišení,středně velké byty (40 až 70 včetně),panelová stavba,stavba ve standardním technickém stavu,byty ve standardním technickém stavu,92.4,98.1,6006,6376.5,na
56981003,"Oblast 3 (katastr. území: Kluky, Kukleny, Pouchov, Roudnička, Svobodné Dvory, Věkoše)",50.204366,15.82491,Hradec Králové,Královéhradecký kraj,65,bez rozlišení,středně velké byty (40 až 70 včetně),panelová stavba,stavba ve standardním technickém stavu,byty ve standardním technickém stavu,88.6,94.1,5759,6116.5,na
56981004,"Oblast 4 (katastr. území: Březhrad, Malšova Lhota, Plácky, Plačice, Slatina u Hradce Králové)",50.207653,15.83249,Hradec Králové,Královéhradecký kraj,65,bez rozlišení,středně velké byty (40 až 70 včetně),panelová stavba,stavba ve standardním technickém stavu,byty ve standardním technickém stavu,80.9,85.9,5258.5,5583.5,na
56981005,"Oblast 5 (katastr. území: Piletice, Plotiště nad Labem, Rusek, Svinary)",50.233564,15.857348,Hradec Králové,Královéhradecký kraj,65,bez rozlišení,středně velké byty (40 až 70 včetně),zděná stavba,stavba ve standardním technickém stavu,byty ve standardním technickém stavu,85.1,90.4,5531.5,5876,na
55513401,Oblast 1 (katastr. území: Pardubice),50.038536,15.780201,Pardubice,Pardubický kraj,65,bez rozlišení,středně velké byty (40 až 70 včetně),zděná stavba,stavba ve standardním technickém stavu,byty ve standardním technickém stavu,100.5,106.7,6532.5,6935.5,na
539058,Zdiby,50.167992,14.451178,Praha-východ,Středočeský kraj,65,bez rozlišení,středně velké byty (40 až 70 včetně),zděná stavba,stavba ve standardním technickém stavu,byty ve standardním technickém stavu,94.9,116,6168.5,7540,MMR 2011
55513402,"Oblast 2 (katastr. území: Nové Jesenčany, Pardubičky, Studánka, Trnová)",50.034644,15.782863,Pardubice,Pardubický kraj,65,bez rozlišení,středně velké byty (40 až 70 včetně),panelová stavba,stavba ve standardním technickém stavu,byty ve standardním technickém stavu,97.7,103.7,6350.5,6740.5,na
55513403,"Oblast 3 (katastr. území: Nemošice, Ohrazenice, Rosice nad Labem)",50.039401,15.761877,Pardubice,Pardubický kraj,65,bez rozlišení,středně velké byty (40 až 70 včetně),zděná stavba,stavba ve standardním technickém stavu,byty ve standardním technickém stavu,97.5,103.5,6337.5,6727.5,na
55513404,"Oblast 4 (katastr. území: Dražkovice, Popkovice, Svítkov)",50.016203,15.748261,Pardubice,Pardubický kraj,65,bez rozlišení,středně velké byty (40 až 70 včetně),zděná stavba,stavba ve standardním technickém stavu,byty ve standardním technickém stavu,97.5,103.5,6337.5,6727.5,na
55513405,"Oblast 5 (katastr. území: Černá za Bory, Mnětice, Semtín, Staré Čívice)",50.028749,15.770699,Pardubice,Pardubický kraj,65,bez rozlišení,středně velké byty (40 až 70 včetně),zděná stavba,stavba ve standardním technickém stavu,byty ve standardním technickém stavu,91.3,97,5934.5,6305,na
55513406,"Oblast 6 (katastr. území: Drozdice, Hostovice u Pardubic, Lány na Důlku, Opočínek, Staročernsko)",50.025856,15.771557,Pardubice,Pardubický kraj,65,bez rozlišení,středně velké byty (40 až 70 včetně),zděná stavba,stavba ve standardním technickém stavu,byty ve standardním technickém stavu,89.3,94.8,5804.5,6162,na
